record_id,city,state,zone_type,date,year,month,day_of_week,season,population,aqi,pm2_5,pm10,no2,so2,co,o3,nh3,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,num_vehicles,num_industries,green_cover_pct,monitoring_stations,hospital_admissions,respiratory_cases,cardiovascular_cases,aqi_category,health_risk_score,data_source,data_quality_flag
107,Faridabad,Haryana,Industrial,2023-07-02,2023,7,Sunday,Monsoon,1394000,10.8,5.92,7.55,34.14,19.7,6.33,36.98,42.77,40.6,70.1,0.3,5.4,399312,2446,23.3,16,18,12,3,,,State PCB,Manual Entry
108,Hyderabad,Telangana,IT Hub,2022-10-08,2022,10,Saturday,Post-Monsoon,6809970,135.8,44.55,87.49,22.88,65.81,11.89,26.73,31.65,26.0,26.8,9.6,1.8,1335988,5585,22.8,3,216,124,49,,,CPCB,Auto
109,Rajkot,Gujarat,Industrial,2022-05-16,2022,5,Monday,Summer,1286995,99.8,32.61,82.07,23.49,35.82,5.32,69.75,40.86,28.8,80.2,5.9,0.3,354901,1821,34.9,16,30,15,5,,,Ground Sensor,Unverified
110,Chennai,Tamil Nadu,Coastal,2022-04-13,2022,4,Wednesday,Summer,7088000,122.6,41.92,67.32,99.33,34.5,7.4,122.84,13.14,24.3,48.1,4.3,0,1619158,13551,13.2,22,308,201,86,,,Ground Sensor,Manual Entry
111,Meerut,Uttar Pradesh,Industrial,2022-02-25,2022,2,Friday,Winter,1309023,210.8,78.39,137.96,51.13,74.0,2.14,135.53,1.59,,48.8,16.0,0,329280,1727,7.9,21,71,38,21,,,Satellite,Unverified
112,Delhi,Delhi,Urban,2022-03-03,2022,3,Thursday,Summer,16787941,218.5,127.71,144.0,45.67,64.29,12.79,75.06,20.71,21.7,40.8,13.4,2.4,3247352,31584,28.5,23,1677,748,333,,,CPCB,Manual Entry
113,Rajkot,Gujarat,Industrial,2023-03-24,2023,3,Friday,Summer,1286995,128.3,40.72,68.57,63.57,42.9,10.26,60.21,37.34,12.6,59.4,9.0,0,267503,2483,11.7,7,60,38,15,,,Satellite,Verified
114,Ludhiana,Punjab,Industrial,2022-01-31,2022,1,Monday,Winter,1618879,944.3,26.61,44.62,94.67,34.61,20.49,101.58,25.31,25.3,59.5,14.3,0,334691,2687,34.6,3,92,55,15,,,State PCB,Verified
115,Bhopal,Madhya Pradesh,Administrative,2023-01-08,2023,1,Sunday,Winter,1795648,149.4,86.57,125.97,99.14,102.96,15.74,74.52,16.77,,32.4,16.8,0.8,437020,2250,44.3,15,190,86,51,,,Ground Sensor,Manual Entry
116,Ludhiana,Punjab,Industrial,2022-11-15,2022,11,Tuesday,Winter,1618879,212.7,84.71,153.43,15.23,28.07,12.15,59.51,31.51,17.6,66.0,1.7,1.3,345180,2996,21.4,10,84,39,12,,,CPCB,Manual Entry
117,Mumbai,Maharashtra,Industrial,2023-11-05,2023,11,Sunday,Winter,12478447,92.2,36.15,53.65,165.4,51.08,20.21,146.43,7.98,37.2,58.9,13.8,1.9,3122352,23002,25.2,23,954,595,226,,,CPCB,Verified
118,Patna,Bihar,Administrative,2023-11-10,2023,11,Friday,Winter,1684222,329.8,194.34,196.14,54.19,40.08,16.96,111.09,37.03,25.4,74.5,15.6,2.2,526469,2319,21.3,20,150,67,32,,,State PCB,Auto
119,Lucknow,Uttar Pradesh,Administrative,2023-04-20,2023,4,Thursday,Summer,2815601,140.1,48.66,108.51,110.99,62.99,1.19,128.67,17.06,32.0,72.7,14.5,0,830943,2506,23.1,20,238,97,50,,,Ground Sensor,Verified
120,Faridabad,Haryana,Industrial,2022-05-24,2022,5,Tuesday,Summer,1394000,200.2,67.35,105.02,105.5,23.84,3.71,72.08,34.63,31.1,56.8,0.5,0,268690,2782,8.7,13,79,46,21,,,Ground Sensor,Verified
121,Hyderabad,Telangana,IT Hub,2023-08-11,2023,8,Friday,Monsoon,6809970,37.0,16.62,24.18,42.7,23.66,10.25,55.75,22.85,33.2,76.4,18.7,0,1803358,12422,21.8,23,171,72,35,,,State PCB,Verified
122,Nagpur,Maharashtra,Commercial,2023-01-03,2023,1,Tuesday,Winter,2405665,107.5,47.7,87.32,66.98,66.39,7.23,55.16,2.28,26.4,57.2,13.8,0,763729,2904,11.4,10,123,70,22,,,Satellite,Verified
123,Ludhiana,Punjab,Industrial,2022-08-13,2022,8,Saturday,Monsoon,1618879,10,4.17,8.74,89.3,13.52,2.95,61.34,37.17,17.6,43.1,18.2,1.0,447621,1154,43.8,20,64,41,17,,,Ground Sensor,Verified
124,Chennai,Tamil Nadu,Coastal,2022-02-27,2022,2,Sunday,Winter,7088000,113.4,41.92,66.6,95.07,7.07,19.33,46.19,7.39,24.3,16.1,15.0,0,1302244,9780,39.4,5,416,263,115,,,Ground Sensor,Verified
125,Surat,Gujarat,Industrial,2022-11-06,2022,11,Sunday,Winter,4467797,89.4,46.48,60.34,112.45,58.16,7.14,111.93,28.54,47.6,81.2,6.7,0,1422802,4769,5.1,25,333,162,58,,,Ground Sensor,Verified
126,Hyderabad,Telangana,IT Hub,2023-09-09,2023,9,Saturday,Monsoon,6809970,145.3,57.46,119.66,57.94,39.73,1.51,84.5,17.23,34.5,68.7,8.4,24.3,2340746,11798,5.5,9,373,230,74,,,CPCB,Manual Entry
127,Jaipur,Rajasthan,Tourist,2022-04-21,2022,4,Thursday,Summer,3046163,139.5,60.18,93.16,31.13,39.66,14.61,65.66,19.39,25.5,76.8,2.7,0,665126,3585,15.4,6,,61,23,,,State PCB,Auto
128,Hyderabad,Telangana,IT Hub,2022-03-18,2022,3,Friday,Summer,6809970,95.0,44.08,81.61,22.27,54.51,10.34,82.76,2.52,32.5,55.8,14.7,0,1343020,5504,34.2,11,214,130,55,,,Satellite,Unverified
129,Kolkata,West Bengal,Urban,2022-02-20,2022,2,Sunday,Winter,4496694,105.9,47.39,55.28,14.59,16.2,17.43,101.26,24.54,34.3,71.2,14.3,0,1171420,3027,15.6,23,142,76,40,,,State PCB,Manual Entry
130,Jodhpur,Rajasthan,Tourist,2023-01-26,2023,1,Thursday,Winter,1137815,20.5,8.43,13.92,54.55,55.83,5.29,54.91,4.02,28.2,30.3,16.7,2.9,309538,2225,37.7,16,38,21,10,,,Ground Sensor,Unverified
131,Bhopal,Madhya Pradesh,Administrative,2022-11-03,2022,11,Thursday,Winter,1795648,328.2,168.79,230.02,152.67,91.05,14.45,100.64,6.89,36.2,60.6,8.3,11.7,570007,1237,44.9,23,238,165,51,,,Satellite,Manual Entry
132,Srinagar,Jammu & Kashmir,Tourist,2022-03-10,2022,3,Thursday,Summer,1180570,127.1,41.46,91.85,77.8,76.17,8.84,139.23,1.61,24.7,34.7,12.6,0,242535,1593,9.2,6,71,48,11,,,Satellite,Auto
133,Jaipur,Rajasthan,Tourist,2023-01-28,2023,1,Saturday,Winter,3046163,125.5,55.46,71.4,76.06,71.92,14.52,72.22,20.39,19.4,82.2,5.7,5.3,687395,3224,38.7,25,175,111,34,,,State PCB,Unverified
134,Lucknow,Uttar Pradesh,Administrative,2023-03-30,2023,3,Thursday,Summer,2815601,163.9,87.25,103.01,99.18,55.41,1.97,77.42,45.76,20.3,72.7,6.2,0.6,533711,4750,36.2,19,177,108,37,,,CPCB,Unverified
135,Pune,Maharashtra,Industrial,2022-07-25,2022,7,Monday,Monsoon,3124458,113.7,49.7,98.64,65.63,19.16,9.33,85.67,32.14,22.8,63.5,-4.9,0,656727,5641,40.8,25,148,74,25,,,CPCB,Unverified
136,Ranchi,Jharkhand,Industrial,2023-08-09,2023,8,Wednesday,Monsoon,1073440,137.3,73.3,80.41,25.76,16.41,2.62,104.71,26.15,41.8,20.7,9.2,0,217364,815,42.7,25,51,23,12,,,Satellite,Auto
137,Jodhpur,Rajasthan,Tourist,2023-01-21,2023,1,Saturday,Winter,1137815,232.9,85.1,144.57,94.18,72.48,12.57,20.96,49.97,20.9,97.4,9.6,0,259484,1737,18.0,11,90,45,17,,,Satellite,Unverified
138,Bangalore,Karnataka,IT Hub,2023-06-14,2023,6,Wednesday,Monsoon,8443675,76.6,40.6,65.91,73.95,48.88,6.9,105.87,34.36,25.9,31.3,16.6,4.8,2120681,9139,12.6,25,332,203,78,,,Ground Sensor,Manual Entry
139,Visakhapatnam,Andhra Pradesh,Coastal,2022-11-04,2022,11,Friday,Winter,1728128,265.3,149.33,151.86,29.03,20.43,5.95,125.08,38.38,15.3,72.3,20.3,0.1,415438,2793,15.4,12,119,75,23,,,CPCB,Auto
140,Delhi,Delhi,Urban,2023-10-12,2023,10,Thursday,Post-Monsoon,16787941,180.5,85.76,158.44,21.4,86.05,9.31,132.77,19.7,27.2,66.4,14.0,0,3593465,18698,17.7,25,1054,708,230,,,CPCB,Auto
141,Surat,Gujarat,Industrial,2023-10-09,2023,10,Monday,Post-Monsoon,4467797,213.0,67.62,145.04,39.64,75.62,10.63,40.6,39.48,27.4,62.0,8.9,0,1130059,5433,43.0,13,193,108,50,,,State PCB,Verified
142,Varanasi,Uttar Pradesh,Tourist,2022-01-05,2022,1,Wednesday,Winter,1198491,215.0,104.92,128.9,120.8,43.16,3.32,69.86,29.84,35.4,92.3,10.5,4.2,364019,1671,18.7,18,100,66,29,,,State PCB,Unverified
143,Srinagar,Jammu & Kashmir,Tourist,2023-02-18,2023,2,Saturday,Winter,1180570,236.5,140.82,138.22,17.37,59.99,3.2,112.44,39.81,28.7,39.8,18.1,1.7,331701,675,9.6,17,74,48,11,,,Satellite,Auto
143,Srinagar,Jammu & Kashmir,Tourist,2023-02-18,2023,2,Saturday,Winter,1180570,236.5,140.82,138.22,17.37,59.99,3.2,112.44,39.81,28.7,39.8,18.1,1.7,331701,675,9.6,17,74,48,11,,,Satellite,Auto
144,Kanpur,Uttar Pradesh,Industrial,2023-12-22,2023,12,Friday,Winter,2920496,143.6,66.69,124.09,119.98,57.47,5.46,21.66,5.36,30.5,80.1,17.0,0,912711,1789,23.3,12,251,168,61,,,CPCB,Verified
145,Ghaziabad,Uttar Pradesh,Industrial,2022-06-28,2022,6,Tuesday,Monsoon,1636068,101.2,56.92,85.13,37.22,41.82,5.01,35.07,42.71,28.9,58.2,17.6,21.5,385903,3013,19.9,13,88,42,22,,,Ground Sensor,Auto
146,Indore,Madhya Pradesh,Commercial,2022-10-06,2022,10,Thursday,Post-Monsoon,1994397,207.8,92.15,138.95,128.97,21.01,2.91,114.43,49.1,17.5,65.2,9.7,4.9,551890,2308,39.5,7,175,110,42,,,Ground Sensor,Verified
147,Jodhpur,Rajasthan,Tourist,2023-02-26,2023,2,Sunday,Winter,1137815,135.2,58.44,71.03,114.87,8.3,18.33,88.23,37.44,27.1,45.9,23.7,0,305215,1743,24.3,24,75,39,19,,,Ground Sensor,Unverified
148,Ghaziabad,Uttar Pradesh,Industrial,2023-07-26,2023,7,Wednesday,Monsoon,1636068,141.8,43.02,123.86,49.21,30.15,5.77,41.5,37.82,21.1,52.3,16.9,1.9,447602,1747,27.9,5,75,31,16,,,Ground Sensor,Manual Entry
149,Kolkata,West Bengal,Urban,2023-05-25,2023,5,Thursday,Summer,4496694,213.8,111.95,108.43,59.82,8.46,9.31,127.37,39.8,39.1,53.5,17.9,0,1309802,5325,38.8,13,281,181,76,,,Ground Sensor,Manual Entry
150,Rajkot,Gujarat,Industrial,2023-04-09,2023,4,Sunday,Summer,1286995,220.0,80.64,140.04,111.42,85.07,5.21,87.86,35.4,36.9,71.5,13.0,5.0,389528,849,20.7,17,117,53,33,,,State PCB,Manual Entry
151,Kolkata,West Bengal,Urban,2023-03-01,2023,3,Wednesday,Summer,4496694,217.2,68.2,163.64,92.33,15.67,14.77,79.46,29.88,7.4,58.6,21.8,1.2,1232312,5167,41.4,25,285,193,76,,,State PCB,Verified
152,Nagpur,Maharashtra,Commercial,2023-11-05,2023,11,Sunday,Winter,2405665,53.4,24.08,34.89,164.84,103.17,16.18,55.57,48.22,18.2,81.6,10.8,3.8,719299,3903,33.5,20,182,111,50,,,State PCB,Unverified
153,Agra,Uttar Pradesh,Tourist,2022-10-25,2022,10,Tuesday,Post-Monsoon,1585704,206.6,104.55,179.44,29.51,69.94,17.57,43.12,27.58,19.8,36.1,12.5,0,442533,3035,26.4,16,118,71,33,,,CPCB,Verified
154,Nagpur,Maharashtra,Commercial,2022-05-29,2022,5,Sunday,Summer,2405665,162.5,61.77,132.32,130.01,61.88,2.89,28.06,39.43,28.9,67.1,19.2,0,684985,3640,20.6,19,197,92,48,,,Satellite,Verified
155,Srinagar,Jammu & Kashmir,Tourist,2023-01-26,2023,1,Thursday,Winter,1180570,247.6,103.06,218.53,164.28,39.83,11.91,21.69,13.32,17.9,36.1,19.7,0,395435,1838,29.1,9,130,81,30,,,State PCB,Verified
156,Hyderabad,Telangana,IT Hub,2022-06-27,2022,6,Monday,Monsoon,6809970,95.6,29.83,58.44,29.3,12.8,9.58,20.73,23.85,24.0,65.3,11.3,23.2,2121457,9793,27.0,5,193,94,51,,,Satellite,Unverified
157,Hyderabad,Telangana,IT Hub,2023-06-18,2023,6,Sunday,Monsoon,6809970,73.4,23.52,51.53,41.81,33.96,1.37,48.76,11.45,24.3,76.5,14.0,29.6,1839950,13585,31.8,17,237,164,35,,,State PCB,Verified
158,Varanasi,Uttar Pradesh,Tourist,2022-11-25,2022,11,Friday,Winter,1198491,81.1,27.08,48.86,125.49,9.59,11.19,120.16,26.2,,36.9,11.6,0,280990,747,26.3,23,51,35,13,,,State PCB,Auto
159,Ghaziabad,Uttar Pradesh,Industrial,2022-04-17,2022,4,Sunday,Summer,1636068,227.1,82.15,188.86,117.32,66.66,7.49,126.18,4.53,27.3,56.0,11.7,0,314864,1254,41.4,16,123,51,33,,,Ground Sensor,Auto
160,Surat,Gujarat,Industrial,2022-01-18,2022,1,Tuesday,Winter,4467797,152.3,45.96,120.03,23.74,85.32,1.62,130.27,18.53,30.6,43.5,11.9,0,1018023,8444,11.3,10,188,121,29,,,Ground Sensor,Manual Entry
161,Meerut,Uttar Pradesh,Industrial,2022-05-28,2022,5,Saturday,Summer,1309023,67.0,26.08,57.25,127.81,77.04,10.88,144.46,1.55,31.1,52.2,19.6,2.4,323320,1729,34.0,9,70,32,18,,,State PCB,Unverified
162,Hyderabad,Telangana,IT Hub,2022-08-15,2022,8,Monday,Monsoon,6809970,74.1,24.79,56.96,54.3,6.81,8.54,148.71,27.89,23.9,55.2,10.2,0,1454343,9335,14.4,12,239,121,59,,,State PCB,Manual Entry
163,Bhopal,Madhya Pradesh,Administrative,2023-04-07,2023,4,Friday,Summer,1795648,102.5,40.84,78.28,94.91,18.07,9.59,125.0,47.97,31.4,75.1,14.1,0,518839,1643,24.2,17,85,51,16,,,Satellite,Auto
164,Vadodara,Gujarat,Industrial,2022-04-22,2022,4,Friday,Summer,1670806,180.2,99.55,151.96,27.94,49.94,4.75,135.22,4.75,37.8,63.5,12.5,0,466023,1850,26.7,20,106,71,24,,,State PCB,Manual Entry
165,Nagpur,Maharashtra,Commercial,2022-08-17,2022,8,Wednesday,Monsoon,2405665,97.0,55.06,71.4,78.22,11.28,5.82,31.77,18.83,33.9,61.0,28.6,0,712816,3935,27.6,7,99,44,23,,,Ground Sensor,Manual Entry
166,Delhi,Delhi,Urban,2022-08-13,2022,8,Saturday,Monsoon,16787941,99.7,37.8,59.16,62.66,32.88,8.98,70.45,45.98,22.2,64.2,10.8,0.8,5785712,24348,27.8,15,636,395,150,,,Satellite,Verified
167,Visakhapatnam,Andhra Pradesh,Coastal,2022-09-15,2022,9,Thursday,Monsoon,1728128,82.0,33.87,70.78,50.1,23.6,9.81,83.29,24.62,20.5,45.6,14.3,11.9,333710,2532,33.7,6,52,23,10,,,Ground Sensor,Manual Entry
168,Amritsar,Punjab,Tourist,2022-04-27,2022,4,Wednesday,Summer,1132761,74.4,27.02,42.0,111.84,7.35,1.24,94.55,8.9,29.1,56.1,10.8,0,253629,872,5.7,24,66,38,15,,,CPCB,Unverified
169,Indore,Madhya Pradesh,Commercial,2023-09-14,2023,9,Thursday,Monsoon,1994397,91.4,54.62,77.38,21.57,50.46,6.91,123.3,41.2,32.9,86.7,11.1,29.0,475173,2353,9.3,9,83,38,17,,,Ground Sensor,Unverified
170,Agra,Uttar Pradesh,Tourist,2022-04-09,2022,4,Saturday,Summer,1585704,200.4,96.17,170.54,75.3,67.57,2.04,105.72,45.2,43.5,59.0,11.9,6.6,401745,1793,42.5,18,146,88,31,,,Ground Sensor,Manual Entry
171,Coimbatore,Tamil Nadu,Industrial,2023-12-15,2023,12,Friday,Winter,1061447,137.8,65.14,92.33,53.2,87.42,19.17,30.9,30.32,22.1,55.8,21.9,1.2,192344,1362,37.2,16,66,33,11,,,State PCB,Auto
172,Meerut,Uttar Pradesh,Industrial,2023-08-23,2023,8,Wednesday,Monsoon,1309023,95.6,40.85,61.81,30.23,42.03,8.59,73.72,39.41,43.7,40.9,12.6,0,303864,1330,31.4,10,51,31,14,,,State PCB,Verified
173,Pune,Maharashtra,Industrial,2023-06-05,2023,6,Monday,Monsoon,3124458,86.8,36.48,55.17,52.92,42.96,8.06,40.9,48.26,31.5,60.3,20.4,32.1,793656,1862,20.4,15,111,47,17,,,Satellite,Verified
174,Ludhiana,Punjab,Industrial,2022-06-29,2022,6,Wednesday,Monsoon,1618879,69.3,24.98,52.85,73.82,19.84,0.74,97.94,26.27,21.4,61.4,15.6,15.8,291477,1191,20.8,21,75,47,15,,,CPCB,Verified
175,Srinagar,Jammu & Kashmir,Tourist,2022-04-03,2022,4,Sunday,Summer,1180570,153.1,71.15,120.98,78.65,53.59,6.09,126.02,12.09,36.6,54.9,11.5,1.2,247631,1486,9.7,19,79,43,15,,,Satellite,Auto
176,Nagpur,Maharashtra,Commercial,2023-07-31,2023,7,Monday,Monsoon,2405665,66.9,26.87,54.17,63.73,54.18,9.75,82.66,13.63,28.6,33.9,-2.3,9.3,760256,2691,15.5,12,95,53,24,,,Satellite,Verified
177,Vadodara,Gujarat,Industrial,2022-07-02,2022,7,Saturday,Monsoon,1670806,160.5,71.1,102.95,81.28,18.89,10.67,108.8,45.59,22.7,60.1,10.9,0,359477,1343,9.3,5,87,50,15,,,Ground Sensor,Verified
178,Ludhiana,Punjab,Industrial,2023-07-09,2023,7,Sunday,Monsoon,1618879,174.8,71.9,109.45,81.59,53.31,6.62,55.72,9.96,23.9,62.1,4.9,0,326692,2086,18.9,24,104,70,16,,,Ground Sensor,Verified
179,Rajkot,Gujarat,Industrial,2023-06-15,2023,6,Thursday,Monsoon,1286995,138.6,60.72,107.52,8.48,15.6,6.69,62.31,31.03,27.4,85.2,12.5,21.9,365795,1349,19.9,15,40,18,10,,,State PCB,Unverified
180,Coimbatore,Tamil Nadu,Industrial,2023-12-04,2023,12,Monday,Winter,1061447,639.5,71.15,110.99,80.56,46.99,3.66,144.69,8.33,31.6,64.3,8.5,0,344329,1353,27.5,21,76,48,14,,,State PCB,Verified
181,Pune,Maharashtra,Industrial,2022-09-18,2022,9,Sunday,Monsoon,3124458,97.8,43.34,73.57,44.61,22.57,4.3,92.85,46.66,27.9,64.0,20.7,25.8,1073969,2494,36.2,14,119,70,20,,,Ground Sensor,Auto
182,Jodhpur,Rajasthan,Tourist,2022-03-22,2022,3,Tuesday,Summer,1137815,106.5,52.15,59.44,31.28,72.14,5.93,102.07,29.01,32.5,64.5,10.1,2.5,266099,1066,22.8,14,47,27,8,,,Ground Sensor,Auto
183,Hyderabad,Telangana,IT Hub,2022-07-08,2022,7,Friday,Monsoon,6809970,122.8,68.29,67.52,26.86,17.91,8.46,117.47,11.32,25.1,65.4,18.3,0,1288108,11280,29.7,5,281,196,46,,,Ground Sensor,Manual Entry
184,Ahmedabad,Gujarat,Industrial,2022-09-11,2022,9,Sunday,Monsoon,5570585,94.0,31.77,66.82,21.58,5.73,4.26,138.99,43.35,19.4,20.4,14.5,22.4,1130659,10710,35.0,21,121,69,26,,,Satellite,Manual Entry
185,Bhopal,Madhya Pradesh,Administrative,2023-07-07,2023,7,Friday,Monsoon,1795648,76.8,28.27,41.15,32.9,26.94,2.07,21.37,26.64,28.2,49.2,10.3,23.1,533165,2222,36.9,22,56,27,14,,,CPCB,Manual Entry
186,Pune,Maharashtra,Industrial,2023-02-26,2023,2,Sunday,Winter,3124458,242.9,91.09,190.94,113.48,93.98,5.18,30.3,31.64,22.2,24.3,10.9,0,706805,4601,7.7,7,297,142,52,,,Ground Sensor,Auto
187,Jaipur,Rajasthan,Tourist,2023-12-19,2023,12,Tuesday,Winter,3046163,104.6,50.94,60.18,16.99,12.21,11.56,44.17,6.01,26.5,91.5,11.4,0,626340,3778,44.9,17,82,40,22,,,CPCB,Manual Entry
188,Chennai,Tamil Nadu,Coastal,2022-05-30,2022,5,Monday,Summer,7088000,241.2,77.52,165.95,34.26,74.93,13.59,127.67,6.98,32.8,61.7,7.5,1.6,2164641,3900,44.3,18,410,258,93,,,Satellite,Manual Entry
189,Hyderabad,Telangana,IT Hub,2023-10-07,2023,10,Saturday,Post-Monsoon,6809970,85.2,44.19,68.01,84.54,16.99,8.97,58.85,18.66,39.2,69.5,16.3,0.5,1728421,3558,14.7,4,378,217,79,,,Ground Sensor,Unverified
190,Kanpur,Uttar Pradesh,Industrial,2022-04-02,2022,4,Saturday,Summer,2920496,143.6,72.62,91.22,128.33,68.16,1.51,66.22,8.54,37.4,50.7,11.4,0,802901,4284,5.9,15,230,153,59,,,State PCB,Manual Entry
191,Jodhpur,Rajasthan,Tourist,2022-02-10,2022,2,Thursday,Winter,1137815,187.1,83.38,126.31,59.39,80.19,4.55,44.26,18.04,27.3,44.0,18.5,0,312066,686,19.7,3,67,32,12,,,Ground Sensor,Unverified
192,Jodhpur,Rajasthan,Tourist,2022-01-20,2022,1,Thursday,Winter,1137815,128.5,62.46,80.74,23.75,108.55,17.33,44.68,34.48,22.8,61.1,8.5,0.2,267095,733,12.1,4,69,28,20,,,Ground Sensor,Unverified
193,Kolkata,West Bengal,Urban,2022-02-02,2022,2,Wednesday,Winter,4496694,259.4,122.24,216.45,115.32,62.21,14.94,53.27,18.95,25.6,55.3,15.7,0,1185053,8249,27.3,16,362,231,57,,,CPCB,Manual Entry
194,Visakhapatnam,Andhra Pradesh,Coastal,2022-02-11,2022,2,Friday,Winter,1728128,167.6,54.2,98.28,94.0,17.63,5.39,70.09,10.46,12.9,45.6,5.5,5.8,475034,2798,33.1,16,109,62,27,,,State PCB,Unverified
195,Vadodara,Gujarat,Industrial,2023-02-16,2023,2,Thursday,Winter,1670806,150.1,67.76,114.54,96.22,69.99,19.65,137.32,27.95,43.4,59.2,4.8,4.0,535403,1646,27.0,11,107,60,22,,,Ground Sensor,Auto
196,Nagpur,Maharashtra,Commercial,2022-01-01,2022,1,Saturday,Winter,2405665,149.4,71.53,105.64,166.99,38.69,6.8,48.85,42.93,5.4,96.8,13.5,0,659447,3210,19.2,7,262,116,40,,,State PCB,Unverified
197,Jaipur,Rajasthan,Tourist,2022-11-04,2022,11,Friday,Winter,3046163,124.5,40.78,82.16,155.35,84.1,15.39,123.08,9.47,33.6,32.8,0.4,0,856548,2895,7.2,13,283,162,45,,,Ground Sensor,Auto
198,Srinagar,Jammu & Kashmir,Tourist,2022-05-04,2022,5,Wednesday,Summer,1180570,172.7,85.61,127.92,12.38,69.64,6.65,59.62,3.02,23.8,49.0,11.2,0,222641,1885,25.2,10,61,32,14,,,Ground Sensor,Unverified
199,Bangalore,Karnataka,IT Hub,2022-12-11,2022,12,Sunday,Winter,8443675,181.2,58.84,132.0,21.59,48.92,2.43,85.24,38.92,30.9,67.9,5.5,0,2456115,6705,7.9,16,372,230,69,,,CPCB,Verified
200,Varanasi,Uttar Pradesh,Tourist,2023-02-28,2023,2,Tuesday,Winter,1198491,118.8,47.08,87.63,17.73,39.01,20.75,100.11,49.52,31.4,49.5,13.2,8.1,256412,1271,7.2,22,45,29,7,,,Satellite,Verified
201,Surat,Gujarat,Industrial,2023-12-12,2023,12,Tuesday,Winter,4467797,221.6,119.93,137.82,86.56,41.85,15.72,47.54,27.77,28.0,34.8,1.4,0,1332127,6712,15.2,4,363,243,83,,,Satellite,Verified
202,Indore,Madhya Pradesh,Commercial,2023-11-02,2023,11,Thursday,Winter,1994397,208.9,104.06,159.85,154.58,44.82,2.89,58.02,44.29,27.0,17.7,23.0,0,665447,2447,43.7,20,212,90,38,,,CPCB,Verified
203,Ahmedabad,Gujarat,Industrial,2023-06-27,2023,6,Tuesday,Monsoon,5570585,94.0,36.81,65.44,68.91,4.78,7.82,66.2,15.81,50.2,58.6,11.7,10.3,1246727,6020,43.0,10,263,183,76,,,Ground Sensor,Unverified
203,Ahmedabad,Gujarat,Industrial,2023-06-27,2023,6,Tuesday,Monsoon,5570585,94.0,36.81,65.44,68.91,4.78,7.82,66.2,15.81,50.2,58.6,11.7,10.3,1246727,6020,43.0,10,263,183,76,,,Ground Sensor,Unverified
204,Ludhiana,Punjab,Industrial,2022-05-29,2022,5,Sunday,Summer,1618879,77.7,38.62,56.42,30.12,11.09,9.05,113.53,10.02,30.4,50.5,17.2,1.6,559148,3143,30.5,11,41,25,11,,,State PCB,Verified
205,Bangalore,Karnataka,IT Hub,2022-07-09,2022,7,Saturday,Monsoon,8443675,216.4,104.95,160.59,58.02,37.3,2.89,23.39,4.89,31.8,62.0,8.8,14.6,2452268,6551,14.1,16,560,303,97,,,CPCB,Manual Entry
206,Patna,Bihar,Administrative,2022-08-16,2022,8,Tuesday,Monsoon,1684222,59.3,31.0,53.1,70.02,7.47,10.46,148.13,43.49,20.9,61.1,7.6,8.0,419080,947,29.5,21,68,34,13,,,CPCB,Verified
207,Indore,Madhya Pradesh,Commercial,2023-04-13,2023,4,Thursday,Summer,1994397,151.3,90.58,107.03,58.87,66.15,9.45,87.1,31.9,25.9,75.8,13.5,0,639594,2377,25.7,7,135,78,21,,,Ground Sensor,Verified
208,Amritsar,Punjab,Tourist,2023-05-28,2023,5,Sunday,Summer,1132761,173.8,58.05,141.05,124.48,62.93,2.71,73.76,23.09,32.6,84.1,-2.2,0,291455,991,33.7,6,94,63,25,,,Satellite,Verified
209,Visakhapatnam,Andhra Pradesh,Coastal,2023-12-26,2023,12,Tuesday,Winter,1728128,80.3,36.42,70.66,72.32,46.96,16.3,138.59,28.71,37.4,53.9,9.1,2.7,520249,1951,30.1,6,75,47,16,,,State PCB,Verified
210,Agra,Uttar Pradesh,Tourist,2022-09-17,2022,9,Saturday,Monsoon,1585704,78.5,23.83,54.87,48.64,49.17,6.99,84.15,11.63,23.3,41.5,4.4,12.3,287198,2891,13.3,8,50,29,13,,,Satellite,Verified
211,Bangalore,Karnataka,IT Hub,2022-02-03,2022,2,Thursday,Winter,8443675,108.8,42.38,94.46,21.55,50.78,4.32,107.37,30.94,14.8,50.3,4.5,1.6,2173464,11554,19.7,15,358,153,69,,,Ground Sensor,Verified
212,Lucknow,Uttar Pradesh,Administrative,2023-04-28,2023,4,Friday,Summer,2815601,106.2,36.15,82.62,44.2,48.98,8.92,110.46,30.99,38.0,80.5,0.2,0,738314,4316,29.4,13,133,92,25,,,Satellite,Unverified
213,Agra,Uttar Pradesh,Tourist,2023-07-31,2023,7,Monday,Monsoon,1585704,30.8,13.86,25.39,80.4,16.84,3.53,45.16,6.79,28.3,25.2,14.3,4.2,451295,1779,13.5,23,43,21,11,,,Satellite,Manual Entry
214,Faridabad,Haryana,Industrial,2022-03-11,2022,3,Friday,Summer,1394000,101.9,39.97,71.59,50.19,6.01,11.49,64.38,36.5,26.5,56.8,14.4,4.2,331004,2103,24.3,23,56,35,13,,,Satellite,Auto
215,Faridabad,Haryana,Industrial,2023-02-28,2023,2,Tuesday,Winter,1394000,205.5,93.77,149.19,118.44,65.29,1.08,95.06,17.25,26.8,90.8,6.6,3.1,450158,1406,29.2,8,118,66,20,,,Satellite,Manual Entry
